event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lc,migration-stage,migration-stage-standard,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1150025148,true,2006-10-10 13:45:00.000,56.087,58.014,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","62350","62350","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025149,true,2006-10-16 18:08:00.000,56.117,58.019,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","62350","62350","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025150,true,2006-10-22 01:08:00.000,44.786,54.307,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","62350","62350","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025151,true,2006-10-22 02:30:00.000,44.789,54.306,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","62350","62350","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025152,true,2006-10-22 02:47:00.000,44.802,54.305,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","62350","62350","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025153,true,2006-10-22 22:41:00.000,44.791,54.305,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","62350","62350","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025154,true,2006-10-22 23:17:00.000,44.79,54.314,,"B","stopover","fall-migration","argos-doppler-shift","Anser albifrons","62350","62350","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026108,true,2007-03-31 17:13:00.000,13.763,53.798,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026109,true,2007-04-04 00:52:00.000,18.982,52.683,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026110,true,2007-04-06 08:56:00.000,24.344,54.558,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026111,true,2007-04-08 13:56:00.000,24.297,54.587,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026112,true,2007-04-10 03:20:00.000,24.328,54.552,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026113,true,2007-04-10 23:38:00.000,24.218,54.54,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026114,true,2007-04-12 02:51:00.000,24.143,54.576,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026115,true,2007-04-14 12:28:00.000,24.153,54.532,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026116,true,2007-04-18 00:05:00.000,26.457,55.282,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026117,true,2007-04-18 03:28:00.000,26.453,55.286,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026118,true,2007-04-26 02:03:00.000,31.668,55.044,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026119,true,2007-05-08 07:47:00.000,37.302,62.499,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026120,true,2007-05-08 08:17:00.000,37.273,62.492,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026121,true,2007-05-08 08:19:00.000,37.264,62.491,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026122,false,2007-05-08 08:19:00.000,37.213,62.516,true,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026123,true,2007-05-08 10:27:00.000,37.252,62.493,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026124,true,2007-05-08 11:05:00.000,37.232,62.493,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026125,true,2007-05-08 12:48:00.000,37.163,62.483,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026126,true,2007-05-10 19:07:00.000,37.24,62.518,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026127,true,2007-05-10 23:27:00.000,37.228,62.51,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026128,true,2007-05-12 00:56:00.000,37.246,62.49,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026129,true,2007-05-12 02:37:00.000,37.143,62.512,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026130,true,2007-05-12 21:45:00.000,43.457,66.239,,"A","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026131,true,2007-05-14 01:34:00.000,44.417,66.53,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026132,true,2007-05-14 02:16:00.000,44.415,66.54,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026133,true,2007-05-14 03:07:00.000,44.448,66.533,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026134,true,2007-05-14 06:24:00.000,44.431,66.533,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026135,true,2007-05-14 07:36:00.000,44.398,66.526,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026136,true,2007-05-14 08:16:00.000,44.396,66.525,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026137,true,2007-05-14 09:46:00.000,44.422,66.524,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026138,true,2007-05-14 09:59:00.000,44.32,66.532,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026139,true,2007-05-16 07:18:00.000,44.204,67.221,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026140,true,2007-05-16 07:54:00.000,44.287,67.214,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026141,true,2007-05-16 10:17:00.000,44.194,67.257,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026142,true,2007-05-16 10:35:00.000,44.238,67.244,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026143,true,2007-05-16 11:14:00.000,44.293,67.272,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026144,true,2007-05-16 12:17:00.000,44.316,67.272,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026145,true,2007-05-16 13:56:00.000,44.239,67.261,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026146,true,2007-05-18 12:45:00.000,44.465,67.48,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026147,true,2007-05-18 14:22:00.000,44.45,67.483,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026148,true,2007-05-18 14:51:00.000,44.522,67.493,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026149,true,2007-05-18 19:24:00.000,44.494,67.492,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026150,true,2007-05-20 00:24:00.000,44.469,67.539,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026151,true,2007-05-20 01:14:00.000,44.473,67.538,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026152,true,2007-05-20 02:05:00.000,44.438,67.538,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026153,true,2007-05-20 02:22:00.000,44.487,67.533,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026154,true,2007-05-20 18:38:00.000,44.488,67.532,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026155,true,2007-05-20 20:17:00.000,44.474,67.528,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026156,true,2007-05-22 01:41:00.000,44.623,67.582,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026157,true,2007-05-22 02:33:00.000,44.582,67.581,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026158,true,2007-05-22 06:35:00.000,44.645,67.585,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026159,true,2007-05-22 07:51:00.000,44.647,67.58,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026160,true,2007-05-22 08:14:00.000,44.606,67.59,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026161,true,2007-05-22 09:55:00.000,44.609,67.561,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026162,true,2007-05-22 10:06:00.000,44.59,67.575,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026163,true,2007-05-24 07:06:00.000,44.926,67.527,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026164,true,2007-05-24 08:01:00.000,44.952,67.532,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026165,true,2007-05-24 10:26:00.000,44.91,67.556,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72364","72364","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
